STORE ID, NAME, CITY, STATE, ZIP, CUSTOMER ACCOUNT NUMBER, ORDER_ID, SKU, ORDER AMOUNT, DATETIME 
1042,ROSEVILLE,Roseville,California,95678,2.55593E+18,1.04202E+23,IG139901/A,23.00,20130801080012
1174,GRAND CENTRAL,New York,New York,10017,4.43181E+18,1.17402E+23,IA18201/S,499.00,20130801080012
1047,SAN FRANCISCO,San Francisco,California,94108,1.97314E+18,1.04702E+23,AT210004/Z,0.00,20130801080012
1069,WESTFARMS,Farmington,Connecticut,6032,4.22875E+18,1.06902E+23,IM634033/R,329.00,20130801080012
1045,UTC,San Diego,California,92122,2.33835E+18,1.04502E+23,IM622000/R,529.00,20130801080012
1243,UNIVERSITY VILLAGE,Seattle,Washington,98105,2.75215E+18,1.24302E+23,IC199901/A,19.00,20130801080012
1203,SHADYSIDE,Pittsburgh,Pennsylvania,15232,4.50977E+18,1.20302E+23,IM634033/R,329.00,20130801080012
1082,DADELAND,Miami,Florida,33156,7.63712E+18,1.08202E+23,IP40006/Z,549.00,20130801080012
1048,STONESTOWN,San Francisco,California,94132,4.61708E+18,1.04802E+23,IG139901/A,23.00,20130801080012
1225,WILLOWBROOK MALL,Houston,Texas,77070,5.13858E+18,1.22502E+23,IG197901/Z,19.00,20130801080012
1016,LOS CERRITOS,Cerritos,California,90703,6.77562E+18,1.01602E+23,IN20100/X,149.00,20130801080012
1108,OLD ORCHARD,Skokie,Illinois,60077,9.5769E+18,1.10802E+23,IA19201/S,599.00,20130801080012
1246,SOUTHCENTER,Tukwila,Washington,98188,3.02812E+18,1.24602E+23,IM634033/R,329.00,20130801080012
1190,KENWOOD TOWNE CENTRE,Cincinnati,Ohio,45236,4.18291E+18,1.19002E+23,IC299901/S,19.00,20130801080012
1065,CHERRY CREEK,Denver,Colorado,80206,2.18694E+18,1.06502E+23,AT02340/A,299.00,20130801080012
1074,GEORGETOWN,Washington,Distr. Of Columbia,20007,1.38984E+18,1.07402E+23,IC299901/S,19.00,20130801080012
1037,PALO ALTO,Palo Alto,California,94301,2.29885E+18,1.03702E+23,IM622000/R,529.00,20130801080012
1138,MALL OF AMERICA,Bloomington,Minnesota,55425,1.1362E+17,1.13802E+23,AT210004/Z,0.00,20130801080012
1181,PALISADES,West Nyack,New York,10994,9.5481E+18,1.18102E+23,IP40006/Z,549.00,20130801080012
1027,CENTURY CITY,Los Angeles,California,90067,1.51196E+18,1.02702E+23,IG197901/Z,19.00,20130801080012
1073,CHRISTIANA MALL,Newark,Delaware,19702,9.26349E+18,1.07302E+23,IG139901/A,23.00,20130801080012
1079,COCONUT POINT,Estero,Florida,33928,1.15341E+18,1.07902E+23,IC199901/A,19.00,20130801080012
1214,BARTON CREEK,Austin,Texas,78746,9.0213E+18,1.21402E+23,IC199901/A,39.00,20130801080012
1216,KNOX STREET,Dallas,Texas,75205,2.49539E+18,1.21602E+23,AT210004/Z,0.00,20130801080012
1173,FIFTH AVENUE,New York,New York,10153,5.04709E+18,1.17302E+23,IP40006/Z,549.00,20130801080012
1206,WILLOW GROVE PARK,Willow Grove,Pennsylvania,19090,1.81528E+18,1.20602E+23,AT210004/Z,0.00,20130801080012
1014,TOPANGA,Canoga Park,California,91303,1.53802E+18,1.01402E+23,AT210004/Z,0.00,20130801080012
1052,STATE STREET,Santa Barbara,California,93101,4.52311E+18,1.05202E+23,IG139901/A,23.00,20130801080012
1103,MAIN PLACE,Naperville,Illinois,60540,2.63346E+18,1.10302E+23,IC199901/A,19.00,20130801080012
1176,UPPER WEST SIDE,New York,New York,10023,8.78634E+18,1.17602E+23,IC299901/S,19.00,20130801080012
1029,LOS GATOS,Los Gatos,California,95030,5.93967E+18,1.02902E+23,IC199901/A,39.00,20130801080012
1243,UNIVERSITY VILLAGE,Seattle,Washington,98105,6.2484E+18,1.24302E+23,IM622000/R,529.00,20130801080012
1195,PIONEER PLACE,Portland,Oregon,97204,8.88297E+18,1.19502E+23,IG139901/A,23.00,20130801080012
1207,PROVIDENCE PLACE,Providence,Rhode Island,2903,2.29026E+18,1.20702E+23,AT210004/Z,0.00,20130801080012
1135,WOODLAND,Grand Rapids,Michigan,49512,7.1507E+18,1.13502E+23,AT210004/Z,0.00,20130801080012
1235,PENTAGON CITY,Arlington,Virginia,22202,6.22089E+18,1.23502E+23,IC299901/S,19.00,20130801080012
1028,THE GROVE,Los Angeles,California,90036,1.67052E+18,1.02802E+23,IC199901/A,19.00,20130801080012
1213,GREEN HILLS,Nashville,Tennessee,37215,7.59327E+18,1.21302E+23,IN20100/X,149.00,20130801080012
1148,FASHION SHOW,Las Vegas,Nevada,89109,8.86401E+18,1.14802E+23,IM632022/R,429.00,20130801080012
1216,KNOX STREET,Dallas,Texas,75205,2.72596E+18,1.21602E+23,IC199901/A,19.00,20130801080012
1094,AUGUSTA,Augusta,Georgia,30909,9.24005E+18,1.09402E+23,IC299901/S,19.00,20130801080012
1132,NORTHSHORE,Peabody,Massachusetts,1960,5.62724E+17,1.13202E+23,AT210004/Z,0.00,20130801080012
1094,AUGUSTA,Augusta,Georgia,30909,9.8654E+18,1.09402E+23,IC199901/A,19.00,20130801080012
1001,BRIDGE STREET,Huntsville,Alabama,35806,4.66509E+18,1.00102E+23,AE20004/A,199.00,20130801080012
1005,ARROWHEAD,Glendale,Arizona,85308,3.9199E+18,1.00502E+23,IC199901/A,39.00,20130801080012
1104,NORTHBROOK,Northbrook,Illinois,60062,1.38602E+18,1.10402E+23,AE20004/A,199.00,20130801080012
1060,VALENCIA TOWN CENTER,Valencia,California,91355,4.09671E+18,1.06002E+23,IC199901/A,19.00,20130801080012
1134,PARTRIDGE CREEK,Clinton Township,Michigan,48038,8.71375E+18,1.13402E+23,IC199901/A,39.00,20130801080012
1019,SOUTH COAST PLAZA,Costa Mesa,California,92626,4.91534E+18,1.01902E+23,IC299901/S,19.00,20130801080012
1079,COCONUT POINT,Estero,Florida,33928,8.37586E+17,1.07902E+23,IC199901/A,39.00,20130801080012
1040,STONERIDGE MALL,Pleasanton,California,94588,3.03435E+18,1.04002E+23,AT210004/Z,0.00,20130801080012
1065,CHERRY CREEK,Denver,Colorado,80206,3.64707E+16,1.06502E+23,AT210004/Z,99.00,20130801080012
1020,BAY STREET,Emeryville,California,94608,2.18309E+18,1.02002E+23,AT210004/Z,0.00,20130801080012
1098,ROYAL HAWAIIAN,Honolulu,Hawaii,96815,1.79631E+18,1.09802E+23,IM632022/R,429.00,20130801080012
1123,BOYLSTON STREET,Boston,Massachusetts,2116,1.28994E+18,1.12302E+23,IC299901/S,19.00,20130801080012
1214,BARTON CREEK,Austin,Texas,78746,6.12895E+18,1.21402E+23,IM632022/R,429.00,20130801080012
1186,SOUTHPOINT,Durham,North Carolina,27713,1.84807E+18,1.18602E+23,AT210004/Z,0.00,20130801080012
1131,NATICK COLLECTION,Natick,Massachusetts,1760,8.45273E+18,1.13102E+23,IP40006/Z,549.00,20130801080012
1099,BOISE TOWNE SQUARE,Boise,Idaho,83704,9.34147E+18,1.09902E+23,IC299901/S,19.00,20130801080012
1117,MAINE MALL,South Portland,Maine,4106,4.97594E+18,1.11702E+23,IM622000/R,529.00,20130801080012
1131,NATICK COLLECTION,Natick,Massachusetts,1760,8.43955E+18,1.13102E+23,IM622000/R,529.00,20130801080012
1002,ANCHORAGE 5TH AVENUE MALL,Anchorage,Alaska,99501,7.18685E+18,1.00202E+23,IG139901/A,23.00,20130801080012
1243,UNIVERSITY VILLAGE,Seattle,Washington,98105,7.13977E+18,1.24302E+23,IG139901/A,23.00,20130801080012
1187,FRIENDLY CENTER,Greensboro,North Carolina,27410,2.12188E+17,1.18702E+23,IC299901/S,19.00,20130801080012
1198,SUBURBAN SQUARE,Ardmore,Pennsylvania,19003,7.15623E+18,1.19802E+23,IA19201/S,599.00,20130801080012
1172,MANHASSET,Manhasset,New York,11030,1.23236E+17,1.17202E+23,IP40000/Z,450.00,20130801080012
1078,BRANDON,Brandon,Florida,33511,5.6152E+18,1.07802E+23,AT210004/Z,0.00,20130801080012
1047,SAN FRANCISCO,San Francisco,California,94108,6.2859E+18,1.04702E+23,IA19201/S,599.00,20130801080012
1163,SHORT HILLS,Short Hills,New Jersey,7078,7.63965E+18,1.16302E+23,IM622000/R,529.00,20130801080012
1026,BEVERLY CENTER,Los Angeles,California,90048,8.54444E+18,1.02602E+23,IG197901/Z,19.00,20130801080012
1130,HOLYOKE,Holyoke,Massachusetts,1040,1.14537E+18,1.13002E+23,MM80002/A,599.00,20130801080012
1101,NORTH MICHIGAN AVENUE,Chicago,Illinois,60611,3.13639E+18,1.10102E+23,MM80002/A,599.00,20130801080012
1071,NEW HAVEN,New Haven,Connecticut,6511,8.69346E+18,1.07102E+23,IM632022/R,429.00,20130801080012
1051,HILLSDALE,San Mateo,California,94403,3.41923E+18,1.05102E+23,IP40006/Z,549.00,20130801080012
1003,CHANDLER FASHION CENTER,Chandler,Arizona,85226,8.82708E+18,1.00302E+23,IG197901/Z,19.00,20130801080012
1051,HILLSDALE,San Mateo,California,94403,1.55074E+18,1.05102E+23,IM634033/R,329.00,20130801080012
1225,WILLOWBROOK MALL,Houston,Texas,77070,8.03251E+18,1.22502E+23,IC199901/A,39.00,20130801080012
1062,TWENTY NINTH STREET,Boulder,Colorado,80301,2.42995E+18,1.06202E+23,IC199901/A,39.00,20130801080012
1108,OLD ORCHARD,Skokie,Illinois,60077,4.64916E+18,1.10802E+23,IC199901/A,19.00,20130801080012
1123,BOYLSTON STREET,Boston,Massachusetts,2116,5.67924E+18,1.12302E+23,IM634033/R,329.00,20130801080012
1021,NORTH COUNTY,Escondido,California,92025,2.09509E+18,1.02102E+23,IA19201/S,599.00,20130801080012
1054,THIRD STREET PROMENADE,Santa Monica,California,90401,6.70259E+18,1.05402E+23,IP40006/Z,549.00,20130801080012
1129,DERBY STREET,Hingham,Massachusetts,2043,5.40696E+18,1.12902E+23,IC199901/A,39.00,20130801080012
1141,RIDGEDALE,Minnetonka,Minnesota,55305,2.94392E+18,1.14102E+23,IA19201/S,599.00,20130801080012
1173,FIFTH AVENUE,New York,New York,10153,8.85233E+17,1.17302E+23,IP40006/Z,549.00,20130801080012
1173,FIFTH AVENUE,New York,New York,10153,6.8545E+18,1.17302E+23,IC199901/A,19.00,20130801080012
1058,PROMENADE TEMECULA,Temecula,California,92591,8.21658E+18,1.05802E+23,IC199901/A,19.00,20130801080012
1115,MALL OF LOUISIANA,Baton Rouge,Louisiana,70836,6.8831E+18,1.11502E+23,IG139901/A,23.00,20130801080012
1039,PASADENA,Pasadena,California,91105,5.7703E+18,1.03902E+23,IM622000/R,529.00,20130801080012
1072,STAMFORD,Stamford,Connecticut,6901,5.89448E+18,1.07202E+23,MA88111/X,1099.00,20130801080012
1065,CHERRY CREEK,Denver,Colorado,80206,2.42745E+18,1.06502E+23,MM80002/A,599.00,20130801080012
1092,LENOX SQUARE,Atlanta,Georgia,30326,6.82319E+18,1.09202E+23,IM622000/R,529.00,20130801080012
1127,CHESTNUT HILL,Chestnut Hill,Massachusetts,2467,6.21152E+17,1.12702E+23,IC199901/A,39.00,20130801080012
1178,STATEN ISLAND,Staten Island,New York,10314,3.39009E+18,1.17802E+23,IA19001/S,699.00,20130801080012
1167,CROSSGATES,Albany,New York,12203,5.44503E+18,1.16702E+23,IC299901/S,19.00,20130801080012
1204,SOUTH HILLS VILLAGE,Pittsburgh,Pennsylvania,15232,4.99666E+18,1.20402E+23,IC199901/A,39.00,20130801080012
1037,PALO ALTO,Palo Alto,California,94301,6.2542E+18,1.03702E+23,IA18201/S,499.00,20130801080012
1011,4TH STREET,Berkeley,California,94710,9.13603E+18,1.01102E+23,AT210004/Z,99.00,20130801080012
1047,SAN FRANCISCO,San Francisco,California,94108,6.42256E+18,1.04702E+23,IC299901/S,19.00,20130801080012
1163,SHORT HILLS,Short Hills,New Jersey,7078,5.51396E+17,1.16302E+23,MM80002/A,599.00,20130801080012
1030,MANHATTAN VILLAGE,Manhattan Beach,California,90266,8.51398E+18,1.03002E+23,IG139901/A,23.00,20130801080012
1054,THIRD STREET PROMENADE,Santa Monica,California,90401,6.49279E+18,1.05402E+23,IC299901/S,19.00,20130801080012
1185,SOUTHPARK,Charlotte,North Carolina,28211,7.63192E+17,1.18502E+23,IC199901/A,39.00,20130801080012
1027,CENTURY CITY,Los Angeles,California,90067,5.95556E+18,1.02702E+23,IN20100/X,149.00,20130801080012
1185,SOUTHPARK,Charlotte,North Carolina,28211,2.14035E+18,1.18502E+23,IP40000/Z,450.00,20130801080012
1188,CRABTREE VALLEY MALL,Raleigh,North Carolina,27612,8.68725E+18,1.18802E+23,AT02340/A,299.00,20130801080012
1217,NORTHPARK CENTER,Dallas,Texas,75225,3.32596E+18,1.21702E+23,IC199901/A,39.00,20130801080012
1066,ASPEN GROVE,Littleton,Colorado,80120,6.76571E+18,1.06602E+23,IA19201/S,599.00,20130801080012
1232,FASHION PLACE,Murray,Utah,84107,3.45051E+18,1.23202E+23,IC299901/S,19.00,20130801080012
1148,FASHION SHOW,Las Vegas,Nevada,89109,6.57408E+18,1.14802E+23,IP40000/Z,450.00,20130801080012
1120,MONTGOMERY MALL,Bethesda,Maryland,20817,2.66109E+18,1.12002E+23,IC199901/A,19.00,20130801080012
1223,HOUSTON GALLERIA,Houston,Texas,77056,7.15576E+18,1.22302E+23,IG139901/A,23.00,20130801080012
1174,GRAND CENTRAL,New York,New York,10017,8.10345E+18,1.17402E+23,IG197901/Z,19.00,20130801080012
1196,BRIDGEPORT VILLAGE,Tigard,Oregon,97224,3.78192E+18,1.19602E+23,IM634033/R,329.00,20130801080012
1238,MACARTHUR CENTER,Norfolk,Virginia,23510,1.82114E+18,1.23802E+23,MM80002/A,599.00,20130801080012
1076,AVENTURA,Aventura,Florida,33180,3.63575E+18,1.07602E+23,AT210004/Z,0.00,20130801080012
1117,MAINE MALL,South Portland,Maine,4106,3.13688E+18,1.11702E+23,IM632022/R,429.00,20130801080012
1174,GRAND CENTRAL,New York,New York,10017,7.96535E+18,1.17402E+23,IC299901/S,19.00,20130801080012
1082,DADELAND,Miami,Florida,33156,7.28826E+18,1.08202E+23,IG139901/A,23.00,20130801080012
1165,TICE'S CORNER,Woodcliff Lake,New Jersey,7677,9.94948E+18,1.16502E+23,IC299901/S,19.00,20130801080012
1167,CROSSGATES,Albany,New York,12203,8.16588E+18,1.16702E+23,IC199901/A,39.00,20130801080012
1239,RESTON,Reston,Virginia,20190,3.36485E+18,1.23902E+23,IC199901/A,39.00,20130801080012
1195,PIONEER PLACE,Portland,Oregon,97204,5.63936E+18,1.19502E+23,MM80002/A,599.00,20130801080012
1117,MAINE MALL,South Portland,Maine,4106,6.15397E+18,1.11702E+23,AT210004/Z,0.00,20130801080012
1072,STAMFORD,Stamford,Connecticut,6901,2.92149E+18,1.07202E+23,IG139901/A,23.00,20130801080012
1212,WEST TOWN MALL,Knoxville,Tennessee,37919,5.42214E+18,1.21202E+23,IN20100/X,149.00,20130801080012
1018,CORTE MADERA,Corte Madera,California,94925,3.64399E+18,1.01802E+23,IP40006/Z,549.00,20130801080012
1177,WEST 14TH STREET,New York,New York,10014,2.72191E+18,1.17702E+23,IC299901/S,19.00,20130801080012
1195,PIONEER PLACE,Portland,Oregon,97204,9.85916E+18,1.19502E+23,IC299901/S,19.00,20130801080012
1047,SAN FRANCISCO,San Francisco,California,94108,2.35256E+18,1.04702E+23,IC199901/A,39.00,20130801080012
1121,COLUMBIA,Columbia,Maryland,21044,7.35648E+18,1.12102E+23,MM80002/A,599.00,20130801080012
1238,MACARTHUR CENTER,Norfolk,Virginia,23510,2.83501E+18,1.23802E+23,IC299901/S,19.00,20130801080012
1228,NORTH STAR,San Antonio,Texas,78216,5.73947E+18,1.22802E+23,IM632022/R,429.00,20130801080012
1027,CENTURY CITY,Los Angeles,California,90067,6.1497E+17,1.02702E+23,AT210004/Z,99.00,20130801080012
1056,SHERMAN OAKS,Sherman Oaks,California,91423,9.39087E+17,1.05602E+23,IG139901/A,23.00,20130801080012
1177,WEST 14TH STREET,New York,New York,10014,2.66502E+18,1.17702E+23,IA19001/S,699.00,20130801080012
1174,GRAND CENTRAL,New York,New York,10017,4.808E+18,1.17402E+23,IM622000/R,529.00,20130801080012
1111,JORDAN CREEK,West Des Moines,Iowa,50266,5.97731E+18,1.11102E+23,IC199901/A,39.00,20130801080012
1171,SMITH HAVEN,Lake Grove,New York,11755,8.25693E+18,1.17102E+23,IG197901/Z,19.00,20130801080012
1047,SAN FRANCISCO,San Francisco,California,94108,1.04029E+18,1.04702E+23,IC199901/A,39.00,20130801080012
1123,BOYLSTON STREET,Boston,Massachusetts,2116,5.52038E+18,1.12302E+23,IN20100/X,149.00,20130801080012
1006,BILTMORE,Phoenix,Arizona,85016,2.05321E+18,1.00602E+23,IC299901/S,19.00,20130801080012
1116,LAKESIDE SHOPPING CENTER,Metairie,Louisiana,70002,3.71579E+18,1.11602E+23,IC299901/S,19.00,20130801080012
1176,UPPER WEST SIDE,New York,New York,10023,6.13163E+18,1.17602E+23,IG197901/Z,19.00,20130801080012
1003,CHANDLER FASHION CENTER,Chandler,Arizona,85226,5.39949E+18,1.00302E+23,AT210004/Z,0.00,20130801080012
1037,PALO ALTO,Palo Alto,California,94301,8.94302E+18,1.03702E+23,IG197901/Z,19.00,20130801080012
1243,UNIVERSITY VILLAGE,Seattle,Washington,98105,6.72315E+18,1.24302E+23,IC199901/A,19.00,20130801080012
1184,NORTHLAKE MALL,Charlotte,North Carolina,28216,6.85707E+18,1.18402E+23,AT02340/A,299.00,20130801080012
1147,VILLAGE POINTE,Omaha,Nebraska,68118,1.12354E+16,1.14702E+23,IG139901/A,23.00,20130801080012
1098,ROYAL HAWAIIAN,Honolulu,Hawaii,96815,3.00096E+18,1.09802E+23,MP11111/A ,2799.00,20130801080012
1027,CENTURY CITY,Los Angeles,California,90067,7.11915E+18,1.02702E+23,IC199901/A,39.00,20130801080012
1178,STATEN ISLAND,Staten Island,New York,10314,7.09273E+18,1.17802E+23,IA19201/S,599.00,20130801080012
1038,STANFORD,Palo Alto,California,94304,9.21515E+18,1.03802E+23,IC199901/A,19.00,20130801080012
1012,BREA MALL,Brea,California,92821,2.72779E+18,1.01202E+23,IC199901/A,19.00,20130801080012
1055,SANTA ROSA PLAZA,Santa Rosa,California,95401,8.34197E+18,1.05502E+23,IM634033/R,329.00,20130801080012
1205,LEHIGH VALLEY,Whitehall,Pennsylvania,18052,4.28332E+17,1.20502E+23,IC199901/A,39.00,20130801080012
1026,BEVERLY CENTER,Los Angeles,California,90048,3.92144E+18,1.02602E+23,IG197901/Z,19.00,20130801080012
1239,RESTON,Reston,Virginia,20190,4.86334E+18,1.23902E+23,IC199901/A,39.00,20130801080012
1027,CENTURY CITY,Los Angeles,California,90067,7.99519E+18,1.02702E+23,MM80002/A,599.00,20130801080012
1124,SOUTH SHORE,Braintree,Massachusetts,2184,5.19989E+17,1.12402E+23,MM80002/A,599.00,20130801080012
1229,SOUTHLAKE TOWN SQUARE,Southlake,Texas,76092,8.42666E+18,1.22902E+23,IG197901/Z,19.00,20130801080012
1027,CENTURY CITY,Los Angeles,California,90067,5.56613E+18,1.02702E+23,IC299901/S,19.00,20130801080012
1047,SAN FRANCISCO,San Francisco,California,94108,2.97958E+18,1.04702E+23,IC199901/A,39.00,20130801080012
1245,TACOMA MALL,Tacoma,Washington,98409,3.38749E+18,1.24502E+23,IG139901/A,23.00,20130801080012
1168,WALDEN GALLERIA,Buffalo,New York,14225,8.8876E+18,1.16802E+23,IG197901/Z,19.00,20130801080012
1232,FASHION PLACE,Murray,Utah,84107,9.29129E+18,1.23202E+23,MM80002/A,599.00,20130801080012
1048,STONESTOWN,San Francisco,California,94132,8.95775E+18,1.04802E+23,AT210004/Z,0.00,20130801080012
1193,CROCKER PARK,Westlake,Ohio,44145,7.87155E+17,1.19302E+23,AT02340/A,299.00,20130801080012
1078,BRANDON,Brandon,Florida,33511,6.07659E+17,1.07802E+23,IP40000/Z,450.00,20130801080012
1046,CHESTNUT STREET,San Francisco,California,94123,3.13971E+18,1.04602E+23,IC199901/A,39.00,20130801080012
1184,NORTHLAKE MALL,Charlotte,North Carolina,28216,6.10618E+18,1.18402E+23,IC199901/A,19.00,20130801080012
1100,LINCOLN PARK,Chicago,Illinois,60642,9.30655E+18,1.10002E+23,AT210004/Z,0.00,20130801080012
1165,TICE'S CORNER,Woodcliff Lake,New Jersey,7677,4.41224E+18,1.16502E+23,IM632022/R,429.00,20130801080012
1123,BOYLSTON STREET,Boston,Massachusetts,2116,2.54404E+18,1.12302E+23,IP40000/Z,450.00,20130801080012
1129,DERBY STREET,Hingham,Massachusetts,2043,5.05151E+18,1.12902E+23,MM80002/A,599.00,20130801080012
1163,SHORT HILLS,Short Hills,New Jersey,7078,9.62603E+18,1.16302E+23,IG197901/Z,19.00,20130801080012
1155,BRIDGEWATER,Bridgewater,New Jersey,8807,1.93131E+18,1.15502E+23,IM622000/R,529.00,20130801080012
1177,WEST 14TH STREET,New York,New York,10014,4.60504E+18,1.17702E+23,IC299901/S,19.00,20130801080012
1223,HOUSTON GALLERIA,Houston,Texas,77056,5.80689E+18,1.22302E+23,IG197901/Z,19.00,20130801080012
1030,MANHATTAN VILLAGE,Manhattan Beach,California,90266,7.40349E+18,1.03002E+23,IP40006/Z,549.00,20130801080012
1089,INTERNATIONAL PLAZA,Tampa,Florida,33607,7.47578E+17,1.08902E+23,IA19001/S,699.00,20130801080012
1101,NORTH MICHIGAN AVENUE,Chicago,Illinois,60611,9.58035E+18,1.10102E+23,IC199901/A,39.00,20130801080012
1039,PASADENA,Pasadena,California,91105,8.96278E+18,1.03902E+23,IG139901/A,23.00,20130801080012
1239,RESTON,Reston,Virginia,20190,6.23459E+18,1.23902E+23,IG139901/A,23.00,20130801080012
1174,GRAND CENTRAL,New York,New York,10017,6.5811E+18,1.17402E+23,IA19201/S,599.00,20130801080012
1168,WALDEN GALLERIA,Buffalo,New York,14225,5.31307E+18,1.16802E+23,IM622000/R,529.00,20130801080012
1132,NORTHSHORE,Peabody,Massachusetts,1960,7.80394E+18,1.13202E+23,IA18201/S,499.00,20130801080012
1054,THIRD STREET PROMENADE,Santa Monica,California,90401,5.71552E+18,1.05402E+23,IN20100/X,149.00,20130801080012
1149,THE FORUM SHOPS,Las Vegas,Nevada,89109,6.9526E+18,1.14902E+23,IP40000/Z,450.00,20130801080012
1002,ANCHORAGE 5TH AVENUE MALL,Anchorage,Alaska,99501,6.63154E+18,1.00202E+23,IC199901/A,19.00,20130801080012
1149,THE FORUM SHOPS,Las Vegas,Nevada,89109,5.86207E+18,1.14902E+23,IG139901/A,23.00,20130801080012
1172,MANHASSET,Manhasset,New York,11030,6.51956E+18,1.17202E+23,AT210004/Z,0.00,20130801080012
1095,MALL OF GEORGIA,Buford,Georgia,30519,1.32804E+18,1.09502E+23,IC299901/S,19.00,20130801080012
1092,LENOX SQUARE,Atlanta,Georgia,30326,3.03324E+17,1.09202E+23,AT210004/Z,0.00,20130801080012
1231,THE WOODLANDS,The Woodlands,Texas,77380,7.06111E+18,1.23102E+23,AT210004/Z,0.00,20130801080012
1101,NORTH MICHIGAN AVENUE,Chicago,Illinois,60611,4.09998E+18,1.10102E+23,MA67775/X,999.00,20130801080012
1113,FAYETTE MALL,Lexington,Kentucky,40503,4.04376E+18,1.11302E+23,IC199901/A,19.00,20130801080012
1227,LA CANTERA,San Antonio,Texas,78256,2.353E+18,1.22702E+23,IC199901/A,19.00,20130801080012
1012,BREA MALL,Brea,California,92821,8.45709E+18,1.01202E+23,IG197901/Z,19.00,20130801080012
1016,LOS CERRITOS,Cerritos,California,90703,2.95154E+18,1.01602E+23,IM634033/R,329.00,20130801080012
1173,FIFTH AVENUE,New York,New York,10153,2.82183E+18,1.17302E+23,AT210004/Z,99.00,20130801080012
1174,GRAND CENTRAL,New York,New York,10017,3.36745E+18,1.17402E+23,IC299901/S,19.00,20130801080012
1216,KNOX STREET,Dallas,Texas,75205,8.34211E+17,1.21602E+23,IC199901/A,19.00,20130801080012
1011,4TH STREET,Berkeley,California,94710,5.83075E+18,1.01102E+23,IG139901/A,23.00,20130801080012
1243,UNIVERSITY VILLAGE,Seattle,Washington,98105,2.12667E+18,1.24302E+23,IC199901/A,19.00,20130801080012
1110,UNIVERSITY PARK MALL,Mishawaka,Indiana,46545,7.67907E+18,1.11002E+23,MM80002/A,599.00,20130801080012
1047,SAN FRANCISCO,San Francisco,California,94108,9.00808E+18,1.04702E+23,IC199901/A,39.00,20130801080012
1136,TWELVE OAKS,Novi,Michigan,48377,4.62938E+18,1.13602E+23,IP40006/Z,549.00,20130801080012
1064,THE PROMENADE SHOPS AT BRIARGATE,Colorado Springs,Colorado,80920,5.53786E+18,1.06402E+23,AT02340/A,299.00,20130801080012
1239,RESTON,Reston,Virginia,20190,3.90874E+18,1.23902E+23,IC299901/S,19.00,20130801080012
1078,BRANDON,Brandon,Florida,33511,5.9941E+18,1.07802E+23,IC299901/S,19.00,20130801080012
1067,PARK MEADOWS,Lone Tree,Colorado,80124,5.14766E+18,1.06702E+23,IM622000/R,529.00,20130801080012
1083,THE FALLS,Miami,Florida,33176,4.57879E+18,1.08302E+23,IC299901/S,19.00,20130801080012
1054,THIRD STREET PROMENADE,Santa Monica,California,90401,4.45378E+18,1.05402E+23,IC299901/S,19.00,20130801080012
1041,VICTORIA GARDENS,Rancho Cucamonga,California,91739,9.6238E+18,1.04102E+23,AE20004/A,199.00,20130801080012
1184,NORTHLAKE MALL,Charlotte,North Carolina,28216,4.59367E+18,1.18402E+23,IG139901/A,23.00,20130801080012
1044,FASHION VALLEY,San Diego,California,92108,4.09451E+18,1.04402E+23,IN20100/X,149.00,20130801080012
1246,SOUTHCENTER,Tukwila,Washington,98188,1.75658E+17,1.24602E+23,IC199901/A,39.00,20130801080012
1143,RENAISSANCE AT COLONY PARK,Ridgeland,Mississippi,39157,7.77858E+18,1.14302E+23,IG139901/A,23.00,20130801080012
1107,WOODFIELD,Schaumburg,Illinois,60173,5.66689E+18,1.10702E+23,IC199901/A,39.00,20130801080012
1171,SMITH HAVEN,Lake Grove,New York,11755,3.6875E+18,1.17102E+23,AT210004/Z,99.00,20130801080012
1214,BARTON CREEK,Austin,Texas,78746,9.87255E+18,1.21402E+23,IG139901/A,23.00,20130801080012
1149,THE FORUM SHOPS,Las Vegas,Nevada,89109,3.03391E+18,1.14902E+23,AT210004/Z,0.00,20130801080012
1026,BEVERLY CENTER,Los Angeles,California,90048,8.59188E+18,1.02602E+23,IG197901/Z,19.00,20130801080012
1148,FASHION SHOW,Las Vegas,Nevada,89109,6.78579E+18,1.14802E+23,MM80002/A,599.00,20130801080012
1123,BOYLSTON STREET,Boston,Massachusetts,2116,6.15872E+18,1.12302E+23,MM80002/A,599.00,20130801080012
1028,THE GROVE,Los Angeles,California,90036,7.94227E+18,1.02802E+23,IA19001/S,699.00,20130801080012
1230,FIRST COLONY MALL,Sugar Land,Texas,77479,6.50518E+18,1.23002E+23,IM634033/R,329.00,20130801080012
1233,CITY CREEK CENTER,Salt Lake City,Utah,84101,7.70271E+18,1.23302E+23,IM632022/R,429.00,20130801080012
1026,BEVERLY CENTER,Los Angeles,California,90048,6.97192E+18,1.02602E+23,IA19201/S,599.00,20130801080012
1066,ASPEN GROVE,Littleton,Colorado,80120,2.46995E+18,1.06602E+23,IG139901/A,23.00,20130801080012
1026,BEVERLY CENTER,Los Angeles,California,90048,3.69932E+18,1.02602E+23,IC199901/A,19.00,20130801080012
1205,LEHIGH VALLEY,Whitehall,Pennsylvania,18052,4.71678E+17,1.20502E+23,IC199901/A,19.00,20130801080012
