Zip	City	State	LatVal	LongVal
91510	Burbank	CA	33.7866	-118.2987
91521	Burbank	CA	33.7866	-118.2987
91522	Burbank	CA	33.7866	-118.2987
91523	Burbank	CA	33.7866	-118.2987
91526	Burbank	CA	33.7866	-118.2987
91601	North^Hollywood	CA	34.1687	-118.3713
91602	North^Hollywood	CA	33.7866	-118.2987
91603	North^Hollywood	CA	33.7866	-118.2987
91604	Studio^City	CA	34.143	-118.3913
91605	North^Hollywood	CA	34.2057	-118.4001
91606	North^Hollywood	CA	34.1872	-118.3865
91607	Valley^Village	CA	34.1672	-118.3989
91608	Universal^City	CA	33.7866	-118.2987
91609	North^Hollywood	CA	33.7866	-118.2987
91610	Toluca^Lake	CA	33.7866	-118.2987
91611	North^Hollywood	CA	33.7866	-118.2987
91612	North^Hollywood	CA	33.7866	-118.2987
91614	Studio^City	CA	33.7866	-118.2987
91615	North^Hollywood	CA	33.7866	-118.2987
91616	North^Hollywood	CA	33.7866	-118.2987
91617	Valley^Village	CA	33.7866	-118.2987
91618	North^Hollywood	CA	33.7866	-118.2987
91702	Azusa	CA	34.1248	-117.9031
91706	Baldwin^Park	CA	33.7866	-118.2987
91711	Claremont	CA	34.1092	-117.7183
91714	City^Of^Industry	CA	33.7866	-118.2987
91715	City^Of^Industry	CA	33.7866	-118.2987
91716	City^Of^Industry	CA	33.7866	-118.2987
91722	Covina	CA	34.0972	-117.9065
91723	Covina	CA	34.086	-117.8843
91724	Covina	CA	34.0938	-117.856
91731	El^Monte	CA	34.0791	-118.0371
91732	El^Monte	CA	34.0705	-118.0149
91733	South^El^Monte	CA	34.0557	-118.0444
91734	El^Monte	CA	33.7866	-118.2987
91735	El^Monte	CA	33.7866	-118.2987
91740	Glendora	CA	34.1287	-117.8552
91741	Glendora	CA	33.7866	-118.2987
91744	La^Puente	CA	33.7866	-118.2987
91745	Hacienda^Heights	CA	33.9977	-117.9652
91746	La^Puente	CA	33.7866	-118.2987
91747	La^Puente	CA	33.7866	-118.2987
91748	Rowland^Heights	CA	33.9818	-117.8969
91749	La^Puente	CA	33.7866	-118.2987
91750	La^Verne	CA	34.1159	-117.7708
91754	Monterey^Park	CA	34.0534	-118.1271
91755	Monterey^Park	CA	33.7866	-118.2987
91756	Monterey^Park	CA	33.7866	-118.2987
91759	Mt^Baldy	CA	33.7866	-118.2987
91765	Diamond^Bar	CA	34.0066	-117.8098
91766	Pomona	CA	33.7866	-118.2987
91767	Pomona	CA	34.0812	-117.7362
91768	Pomona	CA	34.0662	-117.7763
91769	Pomona	CA	33.7866	-118.2987
91770	Rosemead	CA	34.0658	-118.0853
91771	Rosemead	CA	33.7866	-118.2987
91772	Rosemead	CA	33.7866	-118.2987
91773	San^Dimas	CA	34.1023	-117.8169
91775	San^Gabriel	CA	34.1155	-118.0857
91776	San^Gabriel	CA	34.089	-118.0955
91778	San^Gabriel	CA	33.7866	-118.2987
91780	Temple^City	CA	34.1016	-118.0537
91788	Walnut	CA	33.7866	-118.2987
91789	Walnut	CA	33.7866	-118.2987
91790	West^Covina	CA	34.0673	-117.9366
91791	West^Covina	CA	34.0653	-117.8978
91792	West^Covina	CA	34.0229	-117.8975
91793	West^Covina	CA	33.7866	-118.2987
91795	Walnut	CA	33.7866	-118.2987
91797	Pomona	CA	33.7866	-118.2987
91799	Pomona	CA	33.7866	-118.2987
91801	Alhambra	CA	34.0914	-118.1293
91802	Alhambra	CA	33.7866	-118.2987
91803	Alhambra	CA	34.0745	-118.1434
91804	Alhambra	CA	33.7866	-118.2987
91841	Alhambra	CA	33.7866	-118.2987
91896	Alhambra	CA	33.7866	-118.2987
91899	Alhambra	CA	33.7866	-118.2987
93510	Acton	CA	34.4835	-118.1959
93532	Lake^Hughes	CA	33.7866	-118.2987
93534	Lancaster	CA	34.6909	-118.1491
93535	Lancaster	CA	33.7866	-118.2987
93536	Lancaster	CA	33.7866	-118.2987
93539	Lancaster	CA	33.7866	-118.2987
93543	Littlerock	CA	33.7866	-118.2987
93544	Llano	CA	33.7866	-118.2987
93550	Palmdale	CA	33.7866	-118.2987
93551	Palmdale	CA	33.7866	-118.2987
93552	Palmdale	CA	33.7866	-118.2987
93553	Pearblossom	CA	33.7866	-118.2987
93563	Valyermo	CA	33.7866	-118.2987
93584	Lancaster	CA	33.7866	-118.2987
93586	Lancaster	CA	33.7866	-118.2987
93590	Palmdale	CA	33.7866	-118.2987
93591	Palmdale	CA	33.7866	-118.2987
93599	Palmdale	CA	33.7866	-118.2987
93601	Ahwahnee	CA	37.4076	-119.7233
93604	Bass^Lake	CA	37.3244	-119.5568
93610	Chowchilla	CA	37.1014	-120.2691
93614	Coarsegold	CA	37.2214	-119.7455
93637	Madera	CA	36.9403	-120.082
93638	Madera	CA	36.9687	-120.0128
93639	Madera	CA	37.1606	-119.945
93643	North^Fork	CA	37.2125	-119.5143
93644	Oakhurst	CA	37.3476	-119.6449
93645	O^Neals	CA	37.1639	-119.6652
93653	Raymond	CA	37.279	-119.8766
93669	Wishon	CA	37.281	-119.557
94901	San^Rafael	CA	37.9691	-122.5105
94903	San^Rafael	CA	38.0339	-122.5855
94904	Greenbrae	CA	37.9479	-122.5363
94912	San^Rafael	CA	38.068	-122.741
94913	San^Rafael	CA	38.068	-122.741
94914	Kentfield	CA	38.068	-122.741
94915	San^Rafael	CA	38.0739	-122.5594
94920	Belvedere^Tiburon	CA	37.9353	-122.5644
94924	Bolinas	CA	37.9079	-122.6947
94925	Corte^Madera	CA	37.9223	-122.5132
94929	Dillon^Beach	CA	38.2469	-122.9562
94930	Fairfax	CA	37.9883	-122.5937
94933	Forest^Knolls	CA	38.0122	-122.6907
94937	Inverness	CA	38.1126	-122.8877
94938	Lagunitas	CA	38.0139	-122.7016
94939	Larkspur	CA	37.9367	-122.5362
94940	Marshall	CA	38.1762	-122.89
94941	Mill^Valley	CA	37.8958	-122.5339
94942	Mill^Valley	CA	38.068	-122.741
94945	Novato	CA	38.1163	-122.5714
94946	Nicasio	CA	38.0546	-122.6964
94947	Novato	CA	38.0973	-122.5837
94948	Novato	CA	38.1489	-122.5737
94949	Novato	CA	38.0618	-122.5404
94950	Olema	CA	38.0467	-122.7699
94956	Point^Reyes^Station	CA	38.0579	-122.8534
94957	Ross	CA	38.0223	-122.5617
94960	San^Anselmo	CA	37.9846	-122.5711
94963	San^Geronimo	CA	38.0166	-122.6596
94964	San^Quentin	CA	37.9416	-122.4844
94965	Sausalito	CA	37.8601	-122.4946
94966	Sausalito	CA	38.068	-122.741
94970	Stinson^Beach	CA	37.902	-122.6393
94971	Tomales	CA	38.2427	-122.9145
94973	Woodacre	CA	38.0069	-122.6382
94974	San^Quentin	CA	38.068	-122.741
94976	Corte^Madera	CA	38.068	-122.741
94977	Larkspur	CA	38.068	-122.741
94978	Fairfax	CA	38.068	-122.741
94979	San^Anselmo	CA	38.068	-122.741
94998	Novato	CA	38.1173	-122.5684
93623	Fish^Camp	CA	37.5169	-119.642
95306	Catheys^Valley	CA	37.4404	-120.1438
95311	Coulterville	CA	37.7197	-120.1197
95318	El^Portal	CA	37.6754	-119.8147
95325	Hornitos	CA	37.4676	-120.2793
95338	Mariposa	CA	37.4931	-119.9219
95345	Midpines	CA	37.5757	-119.9601
95389	Yosemite^National^Park	CA	37.7314	-119.6489
95410	Albion	CA	39.2131	-123.72
95415	Boonville	CA	39.0197	-123.3856
95417	Branscomb	CA	39.6949	-123.5527
95418	Calpella	CA	39.2214	-123.2154
95420	Caspar	CA	39.3629	-123.7944
95427	Comptche	CA	39.2767	-123.5873
95428	Covelo	CA	39.82	-123.0585
95429	Dos^Rios	CA	39.7043	-123.3372
95432	Elk	CA	39.1593	-123.7219
95437	Fort^Bragg	CA	39.4402	-123.7703
95445	Gualala	CA	38.8251	-123.5399
95449	Hopland	CA	38.938	-123.0703
95454	Laytonville	CA	39.6627	-123.4929
95456	Littleriver	CA	39.2639	-123.761
95459	Manchester	CA	39.0097	-123.6523
95460	Mendocino	CA	39.3173	-123.7739
95463	Navarro	CA	39.185	-123.5268
95466	Philo	CA	39.0933	-123.5484
95468	Point^Arena	CA	38.9152	-123.6
95469	Potter^Valley	CA	39.3932	-123.0647
95470	Redwood^Valley	CA	39.2779	-123.2243
95481	Talmage	CA	39.1269	-123.1658
95482	Ukiah	CA	39.1552	-123.1951
95488	Westport	CA	39.6843	-123.7686
95490	Willits	CA	39.4493	-123.3679
95494	Yorkville	CA	38.9235	-123.2973
95585	Leggett	CA	39.8481	-123.6615
95587	Piercy	CA	39.9465	-123.7552
93620	Dos^Palos	CA	37.0025	-120.6333
93635	Los^Banos	CA	37.0627	-120.8544
93661	Santa^Rita^Park	CA	37.1869	-120.6504
93665	South^Dos^Palos	CA	37.0135	-120.7447
95301	Atwater	CA	37.3489	-120.6028
95303	Ballico	CA	37.4548	-120.6931
95312	Cressey	CA	37.4197	-120.6663
95315	Delhi	CA	37.4273	-120.7752
95317	El^Nido	CA	37.1391	-120.5251
95322	Gustine	CA	37.2001	-121.0047
95324	Hilmar	CA	37.4002	-120.8723
95333	Le^Grand	CA	37.2496	-120.2667
95334	Livingston	CA	37.3763	-120.7252
95340	Merced	CA	37.2983	-120.4649
95341	Merced	CA	37.302	-120.4804
95342	Atwater	CA	37.3022	-120.4819
95343	Merced	CA	37.3082	-120.48
95344	Merced	CA	37.3082	-120.48
95348	Merced	CA	37.3302	-120.508
95365	Planada	CA	37.3585	-120.3124
95369	Snelling	CA	37.5354	-120.378
95374	Stevinson	CA	37.3283	-120.8764
95388	Winton	CA	37.4014	-120.6045
96006	Adin	CA	41.2175	-120.9432
96015	Canby	CA	41.4664	-120.9218
96054	Lookout	CA	41.2347	-121.2156
96101	Alturas	CA	41.4767	-120.5456
96104	Cedarville	CA	41.4759	-120.1516
96108	Davis^Creek	CA	41.5905	-120.7277
96110	Eagleville	CA	41.5905	-120.7277
96112	Fort^Bidwell	CA	41.8644	-120.162
96115	Lake^City	CA	41.6682	-120.1814
96116	Likely	CA	41.2329	-120.5079
93512	Benton	CA	37.4968	-118.6249
93517	Bridgeport	CA	38.2566	-119.208
93529	June^Lake	CA	37.7773	-119.0825
93541	Lee^Vining	CA	37.989	-119.1234
93546	Mammoth^Lakes	CA	37.6094	-118.8656
96107	Coleville	CA	38.5029	-119.4828
96133	Topaz	CA	38.6415	-119.5122
93426	Bradley	CA	35.8093	-120.9728
93450	San^Ardo	CA	35.9857	-120.8612
93901	Salinas	CA	36.6677	-121.6596
93902	Salinas	CA	36.3543	-121.1329
93905	Salinas	CA	36.6811	-121.6176
93906	Salinas	CA	36.7103	-121.6438
93907	Salinas	CA	36.7563	-121.6703
93908	Salinas	CA	36.6011	-121.6729
93912	Salinas	CA	36.3543	-121.1329
93915	Salinas	CA	36.3543	-121.1329
93920	Big^Sur	CA	36.2458	-121.7009
93921	Carmel	CA	36.5497	-121.9225
93922	Carmel	CA	36.5433	-121.9263
93923	Carmel	CA	36.5457	-121.8949
93924	Carmel^Valley	CA	36.4787	-121.7244
93925	Chualar	CA	36.595	-121.432
93926	Gonzales	CA	36.49	-121.4103
93927	Greenfield	CA	36.3202	-121.2451
93928	Jolon	CA	36.0235	-121.2138
93930	King^City	CA	36.2028	-121.1273
93932	Lockwood	CA	35.95	-121.0626
93933	Marina	CA	36.6849	-121.7934
93940	Monterey	CA	36.5218	-121.6886
93942	Monterey	CA	36.3543	-121.1329
93943	Monterey	CA	36.3543	-121.1329
93944	Monterey	CA	36.6062	-121.9089
93950	Pacific^Grove	CA	36.6167	-121.922
93953	Pebble^Beach	CA	36.5907	-121.942
93954	San^Lucas	CA	36.4574	-121.2903
93955	Seaside	CA	36.429	-121.4977
93960	Soledad	CA	36.4196	-121.3243
93962	Spreckels	CA	36.6261	-121.6555
95004	Aromas	CA	36.8769	-121.6324
95012	Castroville	CA	36.7732	-121.7463
95039	Moss^Landing	CA	36.8175	-121.7773
94503	American^Canyon	CA	38.1668	-122.2553
94508	Angwin	CA	38.5769	-122.4477
94515	Calistoga	CA	38.5823	-122.5814
94558	Napa	CA	38.5162	-122.3119
94559	Napa	CA	38.2904	-122.2841
94562	Oakville	CA	38.4379	-122.3991
94567	Pope^Valley	CA	38.6493	-122.4453
94573	Rutherford	CA	38.4665	-122.4142
94574	Saint^Helena	CA	38.5138	-122.4619
94576	Deer^Park	CA	38.4509	-122.4449
94581	Napa	CA	38.5096	-122.3539
94599	Yountville	CA	38.4161	-122.3616
95712	Chicago^Park	CA	39.143	-120.9666
95724	Norden	CA	39.2966	-120.4317
95728	Soda^Springs	CA	39.3727	-120.5347
95924	Cedar^Ridge	CA	39.1988	-121.02
95945	Grass^Valley	CA	39.2081	-121.0069
95946	Penn^Valley	CA	39.2019	-121.2026
95949	Grass^Valley	CA	39.1193	-121.0938
95959	Nevada^City	CA	39.3017	-120.9717
95960	North^San^Juan	CA	39.3765	-121.0891
95975	Rough^And^Ready	CA	39.2286	-121.1509
95986	Washington	CA	39.3569	-120.8
96111	Floriston	CA	39.3928	-120.0212
96160	Truckee	CA	39.3781	-120.1864
96161	Truckee	CA	39.3385	-120.1729
96162	Truckee	CA	39.266	-120.6414
90620	Buena^Park	CA	33.8439	-118.008
90621	Buena^Park	CA	33.8772	-117.9893
90622	Buena^Park	CA	33.8462	-118.0031
90623	La^Palma	CA	33.8491	-118.0398
90624	Buena^Park	CA	33.8584	-118.0033
90630	Cypress	CA	33.8181	-118.0357
90631	La^Habra	CA	33.9331	-117.9494
90632	La^Habra	CA	33.9143	-117.9547
90633	La^Habra	CA	33.9345	-117.9452
90680	Stanton	CA	33.7991	-117.9956
90720	Los^Alamitos	CA	33.7956	-118.0648
90721	Los^Alamitos	CA	33.8023	-118.069
90740	Seal^Beach	CA	33.7602	-118.0808
90742	Sunset^Beach	CA	33.7188	-118.0699
90743	Surfside	CA	33.7264	-118.0833
92602	Irvine	CA	33.7419	-117.7467
92603	Irvine	CA	33.6245	-117.794
92604	Irvine	CA	33.6899	-117.7868
92605	Huntington^Beach	CA	33.7151	-118.0077
92606	Irvine	CA	33.6951	-117.8224
92607	Laguna^Niguel	CA	33.5269	-117.7117
92610	Foothill^Ranch	CA	33.6748	-117.6649
92612	Irvine	CA	33.6483	-117.8219
92614	Irvine	CA	33.6829	-117.8298
92615	Huntington^Beach	CA	33.6566	-117.9699
92616	Irvine	CA	33.6519	-117.8361
92618	Irvine	CA	33.7074	-117.7054
92619	Irvine	CA	33.6706	-117.7645
92620	Irvine	CA	33.7009	-117.7564
92623	Irvine	CA	33.6942	-117.8126
92624	Capistrano^Beach	CA	33.46	-117.6632
92625	Corona^Del^Mar	CA	33.6021	-117.8743
92626	Costa^Mesa	CA	33.6801	-117.9085
92627	Costa^Mesa	CA	33.6483	-117.9155
92628	Costa^Mesa	CA	33.6401	-117.9159
92629	Dana^Point	CA	33.4743	-117.6964
92630	Lake^Forest	CA	33.6437	-117.6868
92637	Laguna^Hills	CA	33.615	-117.7114
92646	Huntington^Beach	CA	33.6654	-117.9686
92647	Huntington^Beach	CA	33.721	-118.0033
92648	Huntington^Beach	CA	33.6773	-118.0051
92649	Huntington^Beach	CA	33.718	-118.0505
92650	East^Irvine	CA	33.6795	-117.7609
92651	Laguna^Beach	CA	33.5429	-117.7813
92652	Laguna^Beach	CA	33.543	-117.7815
92653	Laguna^Hills	CA	33.6015	-117.7117
92654	Laguna^Hills	CA	33.6042	-117.7154
92655	Midway^City	CA	33.7446	-117.984
92656	Aliso^Viejo	CA	33.5701	-117.7086
92657	Newport^Coast	CA	33.5883	-117.8084
92658	Newport^Beach	CA	33.6422	-117.8631
92659	Newport^Beach	CA	33.6222	-117.9235
92660	Newport^Beach	CA	33.6295	-117.8684
92661	Newport^Beach	CA	33.6045	-117.9021
92662	Newport^Beach	CA	33.6062	-117.8931
92663	Newport^Beach	CA	33.621	-117.9321
92672	San^Clemente	CA	33.4361	-117.6231
92673	San^Clemente	CA	33.4615	-117.6375
92674	San^Clemente	CA	33.4409	-117.6211
92675	San^Juan^Capistrano	CA	33.5085	-117.6565
92676	Silverado	CA	33.7451	-117.6153
92677	Laguna^Niguel	CA	33.5145	-117.7084
92678	Trabuco^Canyon	CA	33.6643	-117.5896
92679	Trabuco^Canyon	CA	33.6415	-117.5894
92683	Westminster	CA	33.7509	-117.9895
92684	Westminster	CA	33.7627	-118.0072
92685	Westminster	CA	33.7528	-117.9951
92688	Rancho^Santa^Margarita	CA	33.6512	-117.5938
92690	Mission^Viejo	CA	33.6117	-117.643
92691	Mission^Viejo	CA	33.6128	-117.6622
92692	Mission^Viejo	CA	33.6144	-117.6433
92693	San^Juan^Capistrano	CA	33.4977	-117.6651
92694	Ladera^Ranch	CA	33.5551	-117.6665
92697	Irvine	CA	33.6485	-117.8387
92698	Aliso^Viejo	CA	33.6686	-117.8386
92701	Santa^Ana	CA	33.7523	-117.8541
92702	Santa^Ana	CA	33.7365	-117.8714
92703	Santa^Ana	CA	33.7489	-117.9072
92704	Santa^Ana	CA	33.7249	-117.909
92705	Santa^Ana	CA	33.754	-117.7919
92706	Santa^Ana	CA	33.7691	-117.8855
92707	Santa^Ana	CA	33.7086	-117.8701
92708	Fountain^Valley	CA	33.7102	-117.9503
92709	Irvine	CA	33.6813	-117.7319
92710	Irvine	CA	33.7074	-117.8403
92711	Santa^Ana	CA	33.7669	-117.8043
92712	Santa^Ana	CA	33.7496	-117.875
92728	Fountain^Valley	CA	33.714	-117.9284
92735	Santa^Ana	CA	33.7188	-117.8546
92780	Tustin	CA	33.7364	-117.8229
92781	Tustin	CA	33.7369	-117.8181
92782	Tustin	CA	33.7346	-117.7869
92799	Santa^Ana	CA	33.7205	-117.9098
92801	Anaheim	CA	33.8428	-117.9546
92802	Anaheim	CA	33.8085	-117.9228
92803	Anaheim	CA	33.8397	-117.9388
92804	Anaheim	CA	33.8186	-117.9729
92805	Anaheim	CA	33.8359	-117.9086
92806	Anaheim	CA	33.8356	-117.8681
92807	Anaheim	CA	33.8544	-117.7858
92808	Anaheim	CA	33.8579	-117.7513
92811	Atwood	CA	33.8674	-117.831
92812	Anaheim	CA	33.817	-117.9286
92814	Anaheim	CA	33.8173	-117.9607
92815	Anaheim	CA	33.8319	-117.9121
92816	Anaheim	CA	33.8401	-117.8867
92817	Anaheim	CA	33.8512	-117.7915
92821	Brea	CA	33.9291	-117.8845
92822	Brea	CA	33.9187	-117.8892
92823	Brea	CA	33.923	-117.798
92825	Anaheim	CA	33.8356	-117.9132
92831	Fullerton	CA	33.8873	-117.8946
92832	Fullerton	CA	33.868	-117.9265
92833	Fullerton	CA	33.8766	-117.9551
92834	Fullerton	CA	33.8768	-117.897
92835	Fullerton	CA	33.8994	-117.9063
92836	Fullerton	CA	33.8755	-117.9038
92837	Fullerton	CA	33.8695	-117.9611
92838	Fullerton	CA	33.8934	-117.931
92840	Garden^Grove	CA	33.7869	-117.9273
92841	Garden^Grove	CA	33.7817	-117.9766
92842	Garden^Grove	CA	33.7783	-117.9456
92843	Garden^Grove	CA	33.7671	-117.929
92844	Garden^Grove	CA	33.7661	-117.9738
92845	Garden^Grove	CA	33.7787	-118.0267
92846	Garden^Grove	CA	33.788	-118.0325
92850	Anaheim	CA	33.8442	-117.9555
92856	Orange	CA	33.7841	-117.8435
92857	Orange	CA	33.8317	-117.8491
92859	Orange	CA	33.8027	-117.7867
92861	Villa^Park	CA	33.8205	-117.8104
92862	Orange	CA	33.7915	-117.714
92863	Orange	CA	33.8153	-117.8273
92864	Orange	CA	33.8143	-117.8308
92865	Orange	CA	33.8263	-117.8511
92866	Orange	CA	33.7877	-117.8423
92867	Orange	CA	33.811	-117.8493
92868	Orange	CA	33.7875	-117.8776
92869	Orange	CA	33.7868	-117.7934
92870	Placentia	CA	33.8744	-117.8543
92871	Placentia	CA	33.8829	-117.8557
92885	Yorba^Linda	CA	33.8911	-117.8222
92886	Yorba^Linda	CA	33.9058	-117.7865
92887	Yorba^Linda	CA	33.8841	-117.7304
92899	Anaheim	CA	33.8373	-117.8712
95602	Auburn	CA	38.9829	-121.0944
95603	Auburn	CA	38.9115	-121.08
95604	Auburn	CA	38.9029	-121.067
95631	Foresthill	CA	39.0682	-120.7224
95648	Lincoln	CA	38.8942	-121.2908
95650	Loomis	CA	38.8071	-121.1698
95658	Newcastle	CA	38.8763	-121.143
95661	Roseville	CA	38.7346	-121.234
95663	Penryn	CA	38.8567	-121.1791
95677	Rocklin	CA	38.7877	-121.2366
95678	Roseville	CA	38.7609	-121.2867
95681	Sheridan	CA	38.9953	-121.368
95701	Alta	CA	39.2441	-120.7531
95703	Applegate	CA	38.9955	-120.9905
95713	Colfax	CA	39.0783	-120.9549
95714	Dutch^Flat	CA	39.1978	-120.8262
95715	Emigrant^Gap	CA	39.2747	-120.611
95717	Gold^Run	CA	39.171	-120.8601
95722	Meadow^Vista	CA	39.0031	-121.0292
95736	Weimar	CA	39.0375	-120.9713
95746	Granite^Bay	CA	38.7435	-121.1897
95747	Roseville	CA	38.7703	-121.3372
95765	Rocklin	CA	38.8136	-121.2677
96140	Carnelian^Bay	CA	39.2319	-120.0753
96141	Homewood	CA	39.123	-120.1783
96143	Kings^Beach	CA	39.2401	-120.0233
96145	Tahoe^City	CA	39.1806	-120.1445
96146	Olympic^Valley	CA	39.1752	-120.1954
96148	Tahoe^Vista	CA	39.2448	-120.0521
95915	Belden	CA	39.9324	-121.3144
95923	Canyondam	CA	40.1828	-121.1496
95934	Crescent^Mills	CA	40.0673	-120.9248
95947	Greenville	CA	40.1699	-120.9014
95956	Meadow^Valley	CA	39.8991	-121.0298
95971	Quincy	CA	39.9284	-120.9698
95980	Storrie	CA	39.9175	-121.3222
95983	Taylorsville	CA	40.0357	-120.7353
95984	Twain	CA	40.0509	-121.1268
96020	Chester	CA	40.2975	-121.2273
96103	Blairsden-Graeagle	CA	39.8127	-120.6405
96105	Chilcoot	CA	39.8057	-120.1752
96106	Clio	CA	39.7546	-120.5951
96122	Portola	CA	39.8005	-120.5422
96129	Beckwourth	CA	39.7721	-120.4051
96135	Vinton	CA	40.0235	-120.7986
91718	Corona	CA	33.7529	-116.0556
91719	Corona	CA	33.7529	-116.0556
91720	Corona	CA	33.7529	-116.0556
91752	Mira^Loma	CA	33.9938	-117.5236
91760	Norco	CA	33.7529	-116.0556
92201	Indio	CA	33.7287	-116.0357
92202	Indio	CA	33.7529	-116.0556
92203	Indio	CA	33.7532	-116.2676
92210	Indian^Wells	CA	33.7163	-116.3381
92211	Palm^Desert	CA	33.7644	-116.3398
92220	Banning	CA	33.9282	-116.8899
92223	Beaumont	CA	33.9504	-116.9701
92225	Blythe	CA	33.7567	-115.723
92226	Blythe	CA	33.5987	-114.6525
92230	Cabazon	CA	33.9086	-116.7739
92234	Cathedral^City	CA	33.8098	-116.4665
92235	Cathedral^City	CA	33.7529	-116.0556
92236	Coachella	CA	33.675	-116.1772
92239	Desert^Center	CA	33.809	-115.3666
92240	Desert^Hot^Springs	CA	33.9001	-116.4007
92241	Desert^Hot^Springs	CA	33.8763	-116.354
92253	La^Quinta	CA	33.6685	-116.3081
92254	Mecca	CA	33.545	-116.0187
92255	Palm^Desert	CA	33.7529	-116.0556
92258	North^Palm^Springs	CA	33.925	-116.5496
92260	Palm^Desert	CA	33.6806	-116.4027
92261	Palm^Desert	CA	33.6604	-116.4082
92262	Palm^Springs	CA	33.8414	-116.5347
92263	Palm^Springs	CA	33.7611	-116.5359
92264	Palm^Springs	CA	33.8018	-116.517
92270	Rancho^Mirage	CA	33.7643	-116.4225
92274	Thermal	CA	33.5578	-116.1572
92276	Thousand^Palms	CA	33.8082	-116.3713
92282	White^Water	CA	33.9276	-116.6932
92292	Palm^Springs	CA	33.7529	-116.0556
92320	Calimesa	CA	33.9946	-117.043
92501	Riverside	CA	33.9924	-117.3694
92502	Riverside	CA	33.7529	-116.0556
92503	Riverside	CA	33.9208	-117.4589
92504	Riverside	CA	33.9315	-117.4119
92505	Riverside	CA	33.9228	-117.4867
92506	Riverside	CA	33.9455	-117.3757
92507	Riverside	CA	33.9761	-117.3389
92508	Riverside	CA	33.8897	-117.3043
92509	Riverside	CA	33.7529	-116.0556
92513	Riverside	CA	33.7529	-116.0556
92514	Riverside	CA	33.7529	-116.0556
92515	Riverside	CA	33.7529	-116.0556
92516	Riverside	CA	33.7529	-116.0556
92517	Riverside	CA	33.7529	-116.0556
92518	March^Air^Force^Base	CA	33.7529	-116.0556
92519	Riverside	CA	33.7529	-116.0556
92521	Riverside	CA	33.7529	-116.0556
92522	Riverside	CA	33.7529	-116.0556
92530	Lake^Elsinore	CA	33.6598	-117.3485
92531	Lake^Elsinore	CA	33.7529	-116.0556
92532	Lake^Elsinore	CA	33.7529	-116.0556
92536	Aguanga	CA	33.4473	-116.7997
92539	Anza	CA	33.5688	-116.7136
92543	Hemet	CA	33.7416	-116.973
92544	Hemet	CA	33.739	-116.9243
92545	Hemet	CA	33.7399	-117.0151
92546	Hemet	CA	33.7529	-116.0556
92548	Homeland	CA	33.7453	-117.1118
92549	Idyllwild	CA	33.7304	-116.7107
92551	Moreno^Valley	CA	33.7529	-116.0556
92552	Moreno^Valley	CA	33.7529	-116.0556
92553	Moreno^Valley	CA	33.9157	-117.2351
92554	Moreno^Valley	CA	33.522	-115.9159
92555	Moreno^Valley	CA	33.9377	-117.1851
92556	Moreno^Valley	CA	33.7529	-116.0556
92557	Moreno^Valley	CA	33.9553	-117.2457
92561	Mountain^Center	CA	33.6401	-116.5567
92562	Murrieta	CA	33.5631	-117.2738
92563	Murrieta	CA	33.569	-117.1783
92564	Murrieta	CA	33.7529	-116.0556
92567	Nuevo	CA	33.6282	-116.4061
92570	Perris	CA	33.7529	-116.0556
92571	Perris	CA	33.811	-117.218
92572	Perris	CA	33.7529	-116.0556
92581	San^Jacinto	CA	33.7529	-116.0556
92582	San^Jacinto	CA	33.7883	-116.9819
92583	San^Jacinto	CA	33.7529	-116.0556
92584	Menifee	CA	33.6647	-117.1743
92585	Sun^City	CA	33.7529	-116.0556
92586	Sun^City	CA	33.7044	-117.1969
92587	Sun^City	CA	33.7529	-116.0556
92589	Temecula	CA	33.7529	-116.0556
92590	Temecula	CA	33.4903	-117.1824
92591	Temecula	CA	33.5217	-117.1286
92592	Temecula	CA	33.4983	-117.0958
92593	Temecula	CA	33.7529	-116.0556
92595	Wildomar	CA	33.6021	-117.264
92596	Winchester	CA	33.6243	-117.0885
92599	Perris	CA	33.7529	-116.0556
92860	Norco	CA	33.7529	-116.0556
92877	Corona	CA	33.7529	-116.0556
92878	Corona	CA	33.7529	-116.0556
92879	Corona	CA	33.7529	-116.0556
92880	Corona	CA	33.7529	-116.0556
92881	Corona	CA	33.7529	-116.0556
92882	Corona	CA	33.7529	-116.0556
92883	Corona	CA	33.7529	-116.0556
94203	Sacramento	CA	38.3805	-121.5554
94204	Sacramento	CA	38.3774	-121.4444
94205	Sacramento	CA	38.3774	-121.4444
94206	Sacramento	CA	38.3774	-121.4444
94207	Sacramento	CA	38.3774	-121.4444
94208	Sacramento	CA	38.3774	-121.4444
94209	Sacramento	CA	38.3774	-121.4444
94211	Sacramento	CA	38.3774	-121.4444
94229	Sacramento	CA	38.3774	-121.4444
94230	Sacramento	CA	38.3774	-121.4444
94232	Sacramento	CA	38.3774	-121.4444
94234	Sacramento	CA	38.3774	-121.4444
94235	Sacramento	CA	38.3774	-121.4444
94236	Sacramento	CA	38.3774	-121.4444
94237	Sacramento	CA	38.3774	-121.4444
94239	Sacramento	CA	38.3774	-121.4444
94240	Sacramento	CA	38.3774	-121.4444
94243	Sacramento	CA	38.3774	-121.4444
94244	Sacramento	CA	38.3774	-121.4444
94245	Sacramento	CA	38.3774	-121.4444
94246	Sacramento	CA	38.3774	-121.4444
94247	Sacramento	CA	38.3774	-121.4444
